year;month;shape_id;dengue_confirmed;dengue_dead;dengue_loc;type;shape_name;shape_type
2014;2;9;0;0;0;region;Kaskazini Unguja;region
2014;2;10;0;0;0;region;Katavi;region
2014;2;11;0;0;0;region;Kigoma;region
2014;2;12;0;0;0;region;Kilimanjaro;region
2014;2;13;0;0;0;region;Kusini Pemba;region
2014;2;14;0;0;0;region;Kusini Unguja;region
2014;2;15;0;0;0;region;Lindi;region
2014;2;16;0;0;0;region;Manyara;region
2014;2;17;0;0;0;region;Mara;region
2014;2;18;0;0;0;region;Mbeya;region
2014;2;19;0;0;0;region;Mjini Magharibi;region
2014;2;20;0;0;0;region;Morogoro;region
2014;2;21;0;0;0;region;Mtwara;region
2014;2;22;0;0;0;region;Mwanza;region
2014;2;23;0;0;0;region;Njombe;region
2014;2;24;0;0;0;region;Pwani;region
2014;2;25;0;0;0;region;Rukwa;region
2014;2;26;0;0;0;region;Ruvuma;region
2014;2;27;0;0;0;region;Shinyanga;region
2014;2;28;0;0;0;region;Simiyu;region
2014;2;29;0;0;0;region;Singida;region
2014;2;30;0;0;0;region;Songwe;region
2014;2;31;0;0;0;region;Tabora;region
2014;2;32;0;0;0;region;Tanga;region
2014;2;1;0;0;1;country;Tanzania;country
2014;3;2;0;0;0;region;Arusha;region
2014;3;3;140;1;1;region;Dar-es-salaam;region
2014;3;4;0;0;0;region;Dodoma;region
2014;3;5;0;0;0;region;Geita;region
2014;3;6;0;0;0;region;Iringa;region
2014;3;7;0;0;0;region;Kagera;region
2014;3;8;0;0;0;region;Kaskazini Pemba;region
2014;3;9;0;0;0;region;Kaskazini Unguja;region
2014;3;10;0;0;0;region;Katavi;region
2014;3;11;0;0;0;region;Kigoma;region
2014;3;12;0;0;0;region;Kilimanjaro;region
2014;3;13;0;0;0;region;Kusini Pemba;region
2014;3;14;0;0;0;region;Kusini Unguja;region
2014;3;15;0;0;0;region;Lindi;region
2014;3;16;0;0;0;region;Manyara;region
2014;3;17;0;0;0;region;Mara;region
2014;3;18;0;0;0;region;Mbeya;region
2014;3;19;0;0;0;region;Mjini Magharibi;region
2014;3;20;0;0;0;region;Morogoro;region
2014;3;21;0;0;0;region;Mtwara;region
2014;3;22;0;0;0;region;Mwanza;region
2014;3;23;0;0;0;region;Njombe;region
2014;3;24;0;0;0;region;Pwani;region
2014;3;25;0;0;0;region;Rukwa;region
2014;3;26;0;0;0;region;Ruvuma;region
2014;3;27;0;0;0;region;Shinyanga;region
2014;3;28;0;0;0;region;Simiyu;region
2014;3;29;0;0;0;region;Singida;region
2014;3;30;0;0;0;region;Songwe;region
2014;3;31;0;0;0;region;Tabora;region
2014;3;32;0;0;0;region;Tanga;region
2014;3;1;0;0;1;country;Tanzania;country
2014;4;2;0;0;0;region;Arusha;region
2014;4;3;0;0;0;region;Dar-es-salaam;region
2014;4;4;0;0;0;region;Dodoma;region
2014;4;5;0;0;0;region;Geita;region
2014;4;6;0;0;0;region;Iringa;region
2014;4;7;0;0;0;region;Kagera;region
2014;4;8;0;0;0;region;Kaskazini Pemba;region
2014;4;9;0;0;1;region;Kaskazini Unguja;region
2014;4;10;0;0;0;region;Katavi;region
2014;4;11;0;0;0;region;Kigoma;region
2014;4;12;0;0;0;region;Kilimanjaro;region
2014;4;13;0;0;0;region;Kusini Pemba;region
2014;4;14;0;0;1;region;Kusini Unguja;region
2014;4;15;0;0;0;region;Lindi;region
2014;4;16;0;0;0;region;Manyara;region
2014;4;17;0;0;0;region;Mara;region
2014;4;18;0;0;0;region;Mbeya;region
2014;4;19;0;0;1;region;Mjini Magharibi;region
2014;4;20;0;0;0;region;Morogoro;region
2014;4;21;0;0;0;region;Mtwara;region
2014;4;22;0;0;0;region;Mwanza;region
2014;4;23;0;0;0;region;Njombe;region
2014;4;24;0;0;0;region;Pwani;region
2014;4;25;0;0;0;region;Rukwa;region
2014;4;26;0;0;0;region;Ruvuma;region
2014;4;27;0;0;0;region;Shinyanga;region
2014;4;28;0;0;0;region;Simiyu;region
2014;4;29;0;0;0;region;Singida;region
2014;4;30;0;0;0;region;Songwe;region
2014;4;31;0;0;0;region;Tabora;region
2014;4;32;0;0;0;region;Tanga;region
2014;4;1;0;0;1;country;Tanzania;country
2014;5;2;0;0;0;region;Arusha;region
2014;5;3;0;3;1;region;Dar-es-salaam;region
2014;5;4;0;0;0;region;Dodoma;region
2014;5;5;0;0;0;region;Geita;region
2014;5;6;0;0;0;region;Iringa;region
2014;5;7;0;0;0;region;Kagera;region
2014;5;8;0;0;0;region;Kaskazini Pemba;region
2014;5;9;0;0;1;region;Kaskazini Unguja;region
2014;5;10;0;0;0;region;Katavi;region
2014;5;11;0;0;1;region;Kigoma;region
2014;5;12;0;0;1;region;Kilimanjaro;region
2014;5;13;0;0;0;region;Kusini Pemba;region
2014;5;14;0;0;1;region;Kusini Unguja;region
2014;5;15;0;0;0;region;Lindi;region
2014;5;16;0;0;0;region;Manyara;region
2014;5;17;0;0;0;region;Mara;region
2014;5;18;0;0;1;region;Mbeya;region
2014;5;19;0;0;1;region;Mjini Magharibi;region
2014;5;20;0;0;0;region;Morogoro;region
2014;5;21;0;0;0;region;Mtwara;region
2014;5;22;0;0;1;region;Mwanza;region
2014;5;23;0;0;0;region;Njombe;region
2014;5;24;0;0;0;region;Pwani;region
2014;5;25;0;0;0;region;Rukwa;region
2014;5;26;0;0;0;region;Ruvuma;region
2014;5;27;0;0;0;region;Shinyanga;region
2014;5;28;0;0;0;region;Simiyu;region
2014;5;29;0;0;0;region;Singida;region
2014;5;30;0;0;0;region;Songwe;region
2014;5;31;0;0;0;region;Tabora;region
2014;5;32;0;0;0;region;Tanga;region
2014;5;1;1018;4;1;country;Tanzania;country
2014;6;2;0;0;0;region;Arusha;region
2014;6;3;0;0;0;region;Dar-es-salaam;region
2014;6;4;0;0;0;region;Dodoma;region
2014;6;5;0;0;0;region;Geita;region
2014;6;6;0;0;0;region;Iringa;region
2014;6;7;0;0;0;region;Kagera;region
2014;6;8;0;0;0;region;Kaskazini Pemba;region
2014;6;9;0;0;0;region;Kaskazini Unguja;region
2014;6;10;0;0;0;region;Katavi;region
2014;6;11;0;0;0;region;Kigoma;region
2014;6;12;0;0;0;region;Kilimanjaro;region
2014;6;13;0;0;0;region;Kusini Pemba;region
2014;6;14;0;0;0;region;Kusini Unguja;region
2014;6;15;0;0;0;region;Lindi;region
2014;6;16;0;0;0;region;Manyara;region
2014;6;17;0;0;0;region;Mara;region
2014;6;18;0;0;0;region;Mbeya;region
2014;6;19;0;0;0;region;Mjini Magharibi;region
2014;6;20;0;0;0;region;Morogoro;region
2014;6;21;0;0;0;region;Mtwara;region
2014;6;22;0;0;0;region;Mwanza;region
2014;6;23;0;0;0;region;Njombe;region
2014;6;24;0;0;0;region;Pwani;region
2014;6;25;0;0;0;region;Rukwa;region
2014;6;26;0;0;0;region;Ruvuma;region
2014;6;27;0;0;0;region;Shinyanga;region
2014;6;28;0;0;0;region;Simiyu;region
2014;6;29;0;0;0;region;Singida;region
2014;6;30;0;0;0;region;Songwe;region
2014;6;31;0;0;0;region;Tabora;region
2014;6;32;0;0;0;region;Tanga;region
2014;6;1;0;0;0;country;Tanzania;country
2014;7;2;0;0;0;region;Arusha;region
2014;7;3;0;0;0;region;Dar-es-salaam;region
2014;7;4;0;0;0;region;Dodoma;region
2014;7;5;0;0;0;region;Geita;region
2014;7;6;0;0;0;region;Iringa;region
2014;7;7;0;0;0;region;Kagera;region
2014;7;8;0;0;0;region;Kaskazini Pemba;region
2014;7;9;0;0;0;region;Kaskazini Unguja;region
2014;7;10;0;0;0;region;Katavi;region
2014;7;11;0;0;0;region;Kigoma;region
2014;7;12;0;0;0;region;Kilimanjaro;region
2014;7;13;0;0;0;region;Kusini Pemba;region
2014;7;14;0;0;0;region;Kusini Unguja;region
2014;7;15;0;0;0;region;Lindi;region
2014;7;16;0;0;0;region;Manyara;region
2014;7;17;0;0;0;region;Mara;region
2014;7;18;0;0;0;region;Mbeya;region
2014;7;19;0;0;0;region;Mjini Magharibi;region
2014;7;20;0;0;0;region;Morogoro;region
2014;7;21;0;0;0;region;Mtwara;region
2014;7;22;0;0;0;region;Mwanza;region
2014;7;23;0;0;0;region;Njombe;region
2014;7;24;0;0;0;region;Pwani;region
2014;7;25;0;0;0;region;Rukwa;region
2014;7;26;0;0;0;region;Ruvuma;region
2014;7;27;0;0;0;region;Shinyanga;region
2014;7;28;0;0;0;region;Simiyu;region
2014;7;29;0;0;0;region;Singida;region
2014;7;30;0;0;0;region;Songwe;region
2014;7;31;0;0;0;region;Tabora;region
2014;7;32;0;0;0;region;Tanga;region
2014;7;1;0;0;0;country;Tanzania;country
2014;8;2;0;0;0;region;Arusha;region
2014;8;3;0;0;0;region;Dar-es-salaam;region
2014;8;4;0;0;0;region;Dodoma;region
2014;8;5;0;0;0;region;Geita;region
2014;8;6;0;0;0;region;Iringa;region
2014;8;7;0;0;0;region;Kagera;region
2014;8;8;0;0;0;region;Kaskazini Pemba;region
2014;8;9;0;0;0;region;Kaskazini Unguja;region
2014;8;10;0;0;0;region;Katavi;region
2014;8;11;0;0;0;region;Kigoma;region
2014;8;12;0;0;0;region;Kilimanjaro;region
2014;8;13;0;0;0;region;Kusini Pemba;region
2014;8;14;0;0;0;region;Kusini Unguja;region
2014;8;15;0;0;0;region;Lindi;region
2014;8;16;0;0;0;region;Manyara;region
2014;8;17;0;0;0;region;Mara;region
2014;8;18;0;0;0;region;Mbeya;region
2014;8;19;0;0;0;region;Mjini Magharibi;region
2014;8;20;0;0;0;region;Morogoro;region
2014;8;21;0;0;0;region;Mtwara;region
2014;8;22;0;0;0;region;Mwanza;region
2014;8;23;0;0;0;region;Njombe;region
2014;8;24;0;0;0;region;Pwani;region
2014;8;25;0;0;0;region;Rukwa;region
2014;8;26;0;0;0;region;Ruvuma;region
2014;8;27;0;0;0;region;Shinyanga;region
2014;8;28;0;0;0;region;Simiyu;region
2014;8;29;0;0;0;region;Singida;region
2014;8;30;0;0;0;region;Songwe;region
2014;8;31;0;0;0;region;Tabora;region
2014;8;32;0;0;0;region;Tanga;region
2014;8;1;0;0;0;country;Tanzania;country
2014;9;2;0;0;0;region;Arusha;region
2014;9;3;0;0;0;region;Dar-es-salaam;region
2014;9;4;0;0;0;region;Dodoma;region
2014;9;5;0;0;0;region;Geita;region
2014;9;6;0;0;0;region;Iringa;region
2014;9;7;0;0;0;region;Kagera;region
2014;9;8;0;0;0;region;Kaskazini Pemba;region
2014;9;9;0;0;0;region;Kaskazini Unguja;region
2014;9;10;0;0;0;region;Katavi;region
2014;9;11;0;0;0;region;Kigoma;region
2014;9;12;0;0;0;region;Kilimanjaro;region
2014;9;13;0;0;0;region;Kusini Pemba;region
2014;9;14;0;0;0;region;Kusini Unguja;region
2014;9;15;0;0;0;region;Lindi;region
2014;9;16;0;0;0;region;Manyara;region
2014;9;17;0;0;0;region;Mara;region
2014;9;18;0;0;0;region;Mbeya;region
2014;9;19;0;0;0;region;Mjini Magharibi;region
2014;9;20;0;0;0;region;Morogoro;region
2014;9;21;0;0;0;region;Mtwara;region
2014;9;22;0;0;0;region;Mwanza;region
2014;9;23;0;0;0;region;Njombe;region
2014;9;24;0;0;0;region;Pwani;region
2014;9;25;0;0;0;region;Rukwa;region
2014;9;26;0;0;0;region;Ruvuma;region
2014;9;27;0;0;0;region;Shinyanga;region
2014;9;28;0;0;0;region;Simiyu;region
2014;9;29;0;0;0;region;Singida;region
2014;9;30;0;0;0;region;Songwe;region
2014;9;31;0;0;0;region;Tabora;region
2014;9;32;0;0;0;region;Tanga;region
2014;9;1;0;0;0;country;Tanzania;country
2014;10;2;0;0;0;region;Arusha;region
2014;10;3;0;0;0;region;Dar-es-salaam;region
2014;10;4;0;0;0;region;Dodoma;region
2014;10;5;0;0;0;region;Geita;region
2014;10;6;0;0;0;region;Iringa;region
2014;10;7;0;0;0;region;Kagera;region
2014;10;8;0;0;0;region;Kaskazini Pemba;region
2014;10;9;0;0;0;region;Kaskazini Unguja;region
2014;10;10;0;0;0;region;Katavi;region
2014;10;11;0;0;0;region;Kigoma;region
2014;10;12;0;0;0;region;Kilimanjaro;region
2014;10;13;0;0;0;region;Kusini Pemba;region
2014;10;14;0;0;0;region;Kusini Unguja;region
2014;10;15;0;0;0;region;Lindi;region
2014;10;16;0;0;0;region;Manyara;region
2014;10;17;0;0;0;region;Mara;region
2014;10;18;0;0;0;region;Mbeya;region
2014;10;19;0;0;0;region;Mjini Magharibi;region
2014;10;20;0;0;0;region;Morogoro;region
2014;10;21;0;0;0;region;Mtwara;region
2014;10;22;0;0;0;region;Mwanza;region
2014;10;23;0;0;0;region;Njombe;region
2014;10;24;0;0;0;region;Pwani;region
2014;10;25;0;0;0;region;Rukwa;region
2014;10;26;0;0;0;region;Ruvuma;region
2014;10;27;0;0;0;region;Shinyanga;region
2014;10;28;0;0;0;region;Simiyu;region
2014;10;29;0;0;0;region;Singida;region
2014;10;30;0;0;0;region;Songwe;region
2014;10;31;0;0;0;region;Tabora;region
2014;10;32;0;0;0;region;Tanga;region
2014;10;1;0;0;0;country;Tanzania;country
2014;11;2;0;0;0;region;Arusha;region
2014;11;3;0;0;0;region;Dar-es-salaam;region
2014;11;4;0;0;0;region;Dodoma;region
2014;11;5;0;0;0;region;Geita;region
2014;11;6;0;0;0;region;Iringa;region
2014;11;7;0;0;0;region;Kagera;region
2014;11;8;0;0;0;region;Kaskazini Pemba;region
2014;11;9;0;0;0;region;Kaskazini Unguja;region
2014;11;10;0;0;0;region;Katavi;region
2014;11;11;0;0;0;region;Kigoma;region
2014;11;12;0;0;0;region;Kilimanjaro;region
2014;11;13;0;0;0;region;Kusini Pemba;region
2014;11;14;0;0;0;region;Kusini Unguja;region
2014;11;15;0;0;0;region;Lindi;region
2014;11;16;0;0;0;region;Manyara;region
2014;11;17;0;0;0;region;Mara;region
2014;11;18;0;0;0;region;Mbeya;region
2014;11;19;0;0;0;region;Mjini Magharibi;region
2014;11;20;0;0;0;region;Morogoro;region
2014;11;21;0;0;0;region;Mtwara;region
2014;11;22;0;0;0;region;Mwanza;region
2014;11;23;0;0;0;region;Njombe;region
2014;11;24;0;0;0;region;Pwani;region
2014;11;25;0;0;0;region;Rukwa;region
2014;11;26;0;0;0;region;Ruvuma;region
2014;11;27;0;0;0;region;Shinyanga;region
2014;11;28;0;0;0;region;Simiyu;region
2014;11;29;0;0;0;region;Singida;region
2014;11;30;0;0;0;region;Songwe;region
2014;11;31;0;0;0;region;Tabora;region
2014;11;32;0;0;0;region;Tanga;region
2014;11;1;0;0;0;country;Tanzania;country
2014;12;2;0;0;0;region;Arusha;region
2014;12;3;0;0;0;region;Dar-es-salaam;region
2014;12;4;0;0;0;region;Dodoma;region
2014;12;5;0;0;0;region;Geita;region
2014;12;6;0;0;0;region;Iringa;region
2014;12;7;0;0;0;region;Kagera;region
2014;12;8;0;0;0;region;Kaskazini Pemba;region
2014;12;9;0;0;0;region;Kaskazini Unguja;region
2014;12;10;0;0;0;region;Katavi;region
2014;12;11;0;0;0;region;Kigoma;region
2014;12;12;0;0;0;region;Kilimanjaro;region
2014;12;13;0;0;0;region;Kusini Pemba;region
2014;12;14;0;0;0;region;Kusini Unguja;region
2014;12;15;0;0;0;region;Lindi;region
2014;12;16;0;0;0;region;Manyara;region
2014;12;17;0;0;0;region;Mara;region
2014;12;18;0;0;0;region;Mbeya;region
2014;12;19;0;0;0;region;Mjini Magharibi;region
2014;12;20;0;0;0;region;Morogoro;region
2014;12;21;0;0;0;region;Mtwara;region
2014;12;22;0;0;0;region;Mwanza;region
2014;12;23;0;0;0;region;Njombe;region
2014;12;24;0;0;0;region;Pwani;region
2014;12;25;0;0;0;region;Rukwa;region
2014;12;26;0;0;0;region;Ruvuma;region
2014;12;27;0;0;0;region;Shinyanga;region
2014;12;28;0;0;0;region;Simiyu;region
2014;12;29;0;0;0;region;Singida;region
2014;12;30;0;0;0;region;Songwe;region
2014;12;31;0;0;0;region;Tabora;region
2014;12;32;0;0;0;region;Tanga;region
2014;12;1;0;0;0;country;Tanzania;country
2018;1;2;0;0;0;region;Arusha;region
2018;1;3;0;0;0;region;Dar-es-salaam;region
2018;1;4;0;0;0;region;Dodoma;region
2018;1;5;0;0;0;region;Geita;region
2018;1;6;0;0;0;region;Iringa;region
2018;1;7;0;0;0;region;Kagera;region
2018;1;8;0;0;0;region;Kaskazini Pemba;region
2018;1;9;0;0;0;region;Kaskazini Unguja;region
2018;1;10;0;0;0;region;Katavi;region
2018;1;11;0;0;0;region;Kigoma;region
2018;1;12;0;0;0;region;Kilimanjaro;region
2018;1;13;0;0;0;region;Kusini Pemba;region
2018;1;14;0;0;0;region;Kusini Unguja;region
2018;1;15;0;0;0;region;Lindi;region
2018;1;16;0;0;0;region;Manyara;region
2018;1;17;0;0;0;region;Mara;region
2018;1;18;0;0;0;region;Mbeya;region
2018;1;19;0;0;0;region;Mjini Magharibi;region
2018;1;20;0;0;0;region;Morogoro;region
2018;1;21;0;0;0;region;Mtwara;region
2018;1;22;0;0;0;region;Mwanza;region
2018;1;23;0;0;0;region;Njombe;region
2018;1;24;0;0;0;region;Pwani;region
2018;1;25;0;0;0;region;Rukwa;region
2018;1;26;0;0;0;region;Ruvuma;region
2018;1;27;0;0;0;region;Shinyanga;region
2018;1;28;0;0;0;region;Simiyu;region
2018;1;29;0;0;0;region;Singida;region
2018;1;30;0;0;0;region;Songwe;region
2018;1;31;0;0;0;region;Tabora;region
2018;1;32;0;0;0;region;Tanga;region
2018;1;1;0;0;0;country;Tanzania;country
2018;2;2;0;0;0;region;Arusha;region
2018;2;3;0;0;0;region;Dar-es-salaam;region
2018;2;4;0;0;0;region;Dodoma;region
2018;2;5;0;0;0;region;Geita;region
2018;2;6;0;0;0;region;Iringa;region
2018;2;7;0;0;0;region;Kagera;region
2018;2;8;0;0;0;region;Kaskazini Pemba;region
2018;2;9;0;0;0;region;Kaskazini Unguja;region
2018;2;10;0;0;0;region;Katavi;region
2018;2;11;0;0;0;region;Kigoma;region
2018;2;12;0;0;0;region;Kilimanjaro;region
2018;2;13;0;0;0;region;Kusini Pemba;region
2018;2;14;0;0;0;region;Kusini Unguja;region
2018;2;15;0;0;0;region;Lindi;region
2018;2;16;0;0;0;region;Manyara;region
2018;2;17;0;0;0;region;Mara;region
2018;2;18;0;0;0;region;Mbeya;region
2018;2;19;0;0;0;region;Mjini Magharibi;region
2018;2;20;0;0;0;region;Morogoro;region
2018;2;21;0;0;0;region;Mtwara;region
2018;2;22;0;0;0;region;Mwanza;region
2018;2;23;0;0;0;region;Njombe;region
2018;2;24;0;0;0;region;Pwani;region
2018;2;25;0;0;0;region;Rukwa;region
2018;2;26;0;0;0;region;Ruvuma;region
2018;2;27;0;0;0;region;Shinyanga;region
2018;2;28;0;0;0;region;Simiyu;region
2018;2;29;0;0;0;region;Singida;region
2018;2;30;0;0;0;region;Songwe;region
2018;2;31;0;0;0;region;Tabora;region
2018;2;32;0;0;0;region;Tanga;region
2018;2;1;0;0;0;country;Tanzania;country
2018;3;2;0;0;0;region;Arusha;region
2018;3;3;0;0;1;region;Dar-es-salaam;region
2018;3;4;0;0;0;region;Dodoma;region
2018;3;5;0;0;0;region;Geita;region
2018;3;6;0;0;0;region;Iringa;region
2018;3;7;0;0;0;region;Kagera;region
2018;3;8;0;0;0;region;Kaskazini Pemba;region
2018;3;9;0;0;0;region;Kaskazini Unguja;region
2018;3;10;0;0;0;region;Katavi;region
2018;3;11;0;0;0;region;Kigoma;region
2018;3;12;0;0;0;region;Kilimanjaro;region
2018;3;13;0;0;0;region;Kusini Pemba;region
2018;3;14;0;0;0;region;Kusini Unguja;region
2018;3;15;0;0;0;region;Lindi;region
2018;3;16;0;0;0;region;Manyara;region
2018;3;17;0;0;0;region;Mara;region
2018;3;18;0;0;0;region;Mbeya;region
2018;3;19;0;0;0;region;Mjini Magharibi;region
2018;3;20;0;0;0;region;Morogoro;region
2018;3;21;0;0;0;region;Mtwara;region
2018;3;22;0;0;0;region;Mwanza;region
2018;3;23;0;0;0;region;Njombe;region
2018;3;24;0;0;0;region;Pwani;region
2018;3;25;0;0;0;region;Rukwa;region
2018;3;26;0;0;0;region;Ruvuma;region
2018;3;27;0;0;0;region;Shinyanga;region
2018;3;28;0;0;0;region;Simiyu;region
2018;3;29;0;0;0;region;Singida;region
2018;3;30;0;0;0;region;Songwe;region
2018;3;31;0;0;0;region;Tabora;region
2018;3;32;0;0;1;region;Tanga;region
2018;3;1;11;0;1;country;Tanzania;country
2018;4;2;0;0;0;region;Arusha;region
2018;4;3;0;0;0;region;Dar-es-salaam;region
2018;4;4;0;0;0;region;Dodoma;region
2018;4;5;0;0;0;region;Geita;region
2018;4;6;0;0;0;region;Iringa;region
2018;4;7;0;0;0;region;Kagera;region
2018;4;8;0;0;0;region;Kaskazini Pemba;region
2018;4;9;0;0;0;region;Kaskazini Unguja;region
2018;4;10;0;0;0;region;Katavi;region
2018;4;11;0;0;0;region;Kigoma;region
2018;4;12;0;0;0;region;Kilimanjaro;region
2018;4;13;0;0;0;region;Kusini Pemba;region
2018;4;14;0;0;0;region;Kusini Unguja;region
2018;4;15;0;0;0;region;Lindi;region
2018;4;16;0;0;0;region;Manyara;region
2018;4;17;0;0;0;region;Mara;region
2018;4;18;0;0;0;region;Mbeya;region
2018;4;19;0;0;0;region;Mjini Magharibi;region
2018;4;20;0;0;0;region;Morogoro;region
2018;4;21;0;0;0;region;Mtwara;region
2018;4;22;0;0;0;region;Mwanza;region
2018;4;23;0;0;0;region;Njombe;region
2018;4;24;0;0;0;region;Pwani;region
2018;4;25;0;0;0;region;Rukwa;region
2018;4;26;0;0;0;region;Ruvuma;region
2018;4;27;0;0;0;region;Shinyanga;region
2018;4;28;0;0;0;region;Simiyu;region
2018;4;29;0;0;0;region;Singida;region
2018;4;30;0;0;0;region;Songwe;region
2018;4;31;0;0;0;region;Tabora;region
2018;4;32;0;0;0;region;Tanga;region
2018;4;1;0;0;0;country;Tanzania;country
2018;5;2;0;0;0;region;Arusha;region
2018;5;3;0;0;0;region;Dar-es-salaam;region
2018;5;4;0;0;0;region;Dodoma;region
2018;5;5;0;0;0;region;Geita;region
2018;5;6;0;0;0;region;Iringa;region
2018;5;7;0;0;0;region;Kagera;region
2018;5;8;0;0;0;region;Kaskazini Pemba;region
2018;5;9;0;0;0;region;Kaskazini Unguja;region
2018;5;10;0;0;0;region;Katavi;region
2018;5;11;0;0;0;region;Kigoma;region
2018;5;12;0;0;0;region;Kilimanjaro;region
2018;5;13;0;0;0;region;Kusini Pemba;region
2018;5;14;0;0;0;region;Kusini Unguja;region
2018;5;15;0;0;0;region;Lindi;region
2018;5;16;0;0;0;region;Manyara;region
2018;5;17;0;0;0;region;Mara;region
2018;5;18;0;0;0;region;Mbeya;region
2018;5;19;0;0;0;region;Mjini Magharibi;region
2018;5;20;0;0;0;region;Morogoro;region
2018;5;21;0;0;0;region;Mtwara;region
2018;5;22;0;0;0;region;Mwanza;region
2018;5;23;0;0;0;region;Njombe;region
2018;5;24;0;0;0;region;Pwani;region
2018;5;25;0;0;0;region;Rukwa;region
2018;5;26;0;0;0;region;Ruvuma;region
2018;5;27;0;0;0;region;Shinyanga;region
2018;5;28;0;0;0;region;Simiyu;region
2018;5;29;0;0;0;region;Singida;region
2018;5;30;0;0;0;region;Songwe;region
2018;5;31;0;0;0;region;Tabora;region
2018;5;32;0;0;0;region;Tanga;region
2018;5;1;0;0;0;country;Tanzania;country
2018;6;2;0;0;0;region;Arusha;region
2018;6;3;0;0;0;region;Dar-es-salaam;region
2018;6;4;0;0;0;region;Dodoma;region
2018;6;5;0;0;0;region;Geita;region
2018;6;6;0;0;0;region;Iringa;region
2018;6;7;0;0;0;region;Kagera;region
2018;6;8;0;0;0;region;Kaskazini Pemba;region
2018;6;9;0;0;0;region;Kaskazini Unguja;region
2018;6;10;0;0;0;region;Katavi;region
2018;6;11;0;0;0;region;Kigoma;region
2018;6;12;0;0;0;region;Kilimanjaro;region
2018;6;13;0;0;0;region;Kusini Pemba;region
2018;6;14;0;0;0;region;Kusini Unguja;region
2018;6;15;0;0;0;region;Lindi;region
2018;6;16;0;0;0;region;Manyara;region
2018;6;17;0;0;0;region;Mara;region
2018;6;18;0;0;0;region;Mbeya;region
2018;6;19;0;0;0;region;Mjini Magharibi;region
2018;6;20;0;0;0;region;Morogoro;region
2018;6;21;0;0;0;region;Mtwara;region
2018;6;22;0;0;0;region;Mwanza;region
2018;6;23;0;0;0;region;Njombe;region
2018;6;24;0;0;0;region;Pwani;region
2018;6;25;0;0;0;region;Rukwa;region
2018;6;26;0;0;0;region;Ruvuma;region
2018;6;27;0;0;0;region;Shinyanga;region
2018;6;28;0;0;0;region;Simiyu;region
2018;6;29;0;0;0;region;Singida;region
2018;6;30;0;0;0;region;Songwe;region
2018;6;31;0;0;0;region;Tabora;region
2018;6;32;0;0;0;region;Tanga;region
2018;6;1;0;0;0;country;Tanzania;country
2018;7;2;0;0;0;region;Arusha;region
2018;7;3;0;0;0;region;Dar-es-salaam;region
2018;7;4;0;0;0;region;Dodoma;region
2018;7;5;0;0;0;region;Geita;region
2018;7;6;0;0;0;region;Iringa;region
2018;7;7;0;0;0;region;Kagera;region
2018;7;8;0;0;0;region;Kaskazini Pemba;region
2018;7;9;0;0;0;region;Kaskazini Unguja;region
2018;7;10;0;0;0;region;Katavi;region
2018;7;11;0;0;0;region;Kigoma;region
2018;7;12;0;0;0;region;Kilimanjaro;region
2018;7;13;0;0;0;region;Kusini Pemba;region
2018;7;14;0;0;0;region;Kusini Unguja;region
2018;7;15;0;0;0;region;Lindi;region
2018;7;16;0;0;0;region;Manyara;region
2018;7;17;0;0;0;region;Mara;region
2018;7;18;0;0;0;region;Mbeya;region
2018;7;19;0;0;0;region;Mjini Magharibi;region
2018;7;20;0;0;0;region;Morogoro;region
2018;7;21;0;0;0;region;Mtwara;region
2018;7;22;0;0;0;region;Mwanza;region
2018;7;23;0;0;0;region;Njombe;region
2018;7;24;0;0;0;region;Pwani;region
2018;7;25;0;0;0;region;Rukwa;region
2018;7;26;0;0;0;region;Ruvuma;region
2018;7;27;0;0;0;region;Shinyanga;region
2018;7;28;0;0;0;region;Simiyu;region
2018;7;29;0;0;0;region;Singida;region
2018;7;30;0;0;0;region;Songwe;region
2018;7;31;0;0;0;region;Tabora;region
2018;7;32;0;0;0;region;Tanga;region
2018;7;1;0;0;0;country;Tanzania;country
2018;8;2;0;0;0;region;Arusha;region
2018;8;3;0;0;0;region;Dar-es-salaam;region
2018;8;4;0;0;0;region;Dodoma;region
2018;8;5;0;0;0;region;Geita;region
2018;8;6;0;0;0;region;Iringa;region
2018;8;7;0;0;0;region;Kagera;region
2018;8;8;0;0;0;region;Kaskazini Pemba;region
2018;8;9;0;0;0;region;Kaskazini Unguja;region
2018;8;10;0;0;0;region;Katavi;region
2018;8;11;0;0;0;region;Kigoma;region
2018;8;12;0;0;0;region;Kilimanjaro;region
2018;8;13;0;0;0;region;Kusini Pemba;region
2018;8;14;0;0;0;region;Kusini Unguja;region
2018;8;15;0;0;0;region;Lindi;region
2018;8;16;0;0;0;region;Manyara;region
2018;8;17;0;0;0;region;Mara;region
2018;8;18;0;0;0;region;Mbeya;region
2018;8;19;0;0;0;region;Mjini Magharibi;region
2018;8;20;0;0;0;region;Morogoro;region
2018;8;21;0;0;0;region;Mtwara;region
2018;8;22;0;0;0;region;Mwanza;region
2018;8;23;0;0;0;region;Njombe;region
2018;8;24;0;0;0;region;Pwani;region
2018;8;25;0;0;0;region;Rukwa;region
2018;8;26;0;0;0;region;Ruvuma;region
2018;8;27;0;0;0;region;Shinyanga;region
2018;8;28;0;0;0;region;Simiyu;region
